"date","sex","fork_length","adipose_fin_clipped","carcass_condition","spawn_condition","count"
"2013-11-05T00:00:00Z","male",820,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","female",830,FALSE,"non fresh","spawned",1
"2013-10-22T00:00:00Z","female",835,FALSE,"non fresh","unspawned",1
"2013-11-19T00:00:00Z","male",840,TRUE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",845,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","female",850,FALSE,"non fresh","spawned",1
"2013-11-26T00:00:00Z","male",850,FALSE,"fresh",NA,1
"2013-11-13T00:00:00Z","male",865,FALSE,"fresh",NA,1
"2013-11-13T00:00:00Z","male",865,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",870,TRUE,"non fresh",NA,1
"2014-12-01T00:00:00Z","male",875,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",880,FALSE,"fresh",NA,1
"2014-11-04T00:00:00Z","male",880,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","female",890,FALSE,"non fresh","spawned",1
"2014-12-08T00:00:00Z","female",890,FALSE,"non fresh","spawned",1
"2013-11-05T00:00:00Z","male",900,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",900,FALSE,"non fresh",NA,1
"2014-12-08T00:00:00Z","female",910,FALSE,"non fresh","spawned",1
"2013-10-29T00:00:00Z","male",910,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","male",910,FALSE,"fresh",NA,1
"2014-11-04T00:00:00Z","male",915,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","female",920,FALSE,"non fresh","spawned",1
"2011-10-27T00:00:00Z","male",920,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",920,FALSE,"fresh",NA,1
"2013-11-05T00:00:00Z","male",920,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",925,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",925,FALSE,"fresh",NA,1
