"date","sex","fork_length","adipose_fin_clipped","carcass_condition","spawn_condition","count"
"2015-10-21","female",780,TRUE,"fresh","unspawned",1
"2015-11-04","female",785,FALSE,"fresh","spawned",1
"2015-11-19","male",785,FALSE,"non fresh",NA,1
"2013-11-19","female",795,FALSE,"non fresh","spawned",1
"2016-11-01","male",800,FALSE,"fresh",NA,1
"2013-11-13",NA,800,FALSE,"fresh",NA,1
"2013-10-29","female",805,FALSE,"fresh","unspawned",1
"2011-10-20","female",805,TRUE,"non fresh","spawned",1
"2013-11-19","female",810,FALSE,"non fresh","spawned",1
"2016-11-28","female",825,FALSE,"fresh","spawned",1
"2013-10-15","male",825,FALSE,"fresh",NA,1
"2013-10-15","male",835,FALSE,"fresh",NA,1
"2013-11-05","female",855,FALSE,"non fresh","spawned",1
"2014-12-01","female",855,FALSE,"non fresh","spawned",1
"2011-11-23","male",860,FALSE,"fresh",NA,1
"2013-11-05","male",860,FALSE,"fresh",NA,1
"2013-11-05","male",865,FALSE,"non fresh",NA,1
"2015-11-19","male",870,FALSE,"non fresh",NA,1
"2016-11-07","male",870,FALSE,"fresh",NA,1
"2015-11-19","female",880,FALSE,"fresh","spawned",1
"2014-11-11","female",890,TRUE,"fresh","spawned",1
"2019-11-13","male",895,FALSE,"non fresh",NA,1
"2013-11-19","male",905,FALSE,"non fresh",NA,1
"2011-10-20","male",935,FALSE,"non fresh",NA,1
"2015-11-19","male",950,FALSE,"non fresh",NA,1
"2011-11-10","male",955,FALSE,"non fresh",NA,1
"2014-11-04","male",960,FALSE,"fresh",NA,1
"2013-11-26","male",1000,FALSE,"non fresh",NA,1
"2014-11-04","male",1045,FALSE,"fresh",NA,1
"2015-12-02","female",520,FALSE,"fresh","spawned",1
"2013-11-13","male",530,FALSE,"non fresh",NA,1
"2015-11-19","female",540,FALSE,"fresh","spawned",1
"2011-10-20","male",540,FALSE,"non fresh",NA,1
"2013-11-05","male",540,FALSE,"fresh",NA,1
"2013-10-29","male",560,FALSE,"fresh",NA,1
"2011-10-20","male",569,FALSE,"fresh",NA,1
"2013-11-05","male",580,FALSE,"fresh",NA,1
"2011-11-23","female",585,FALSE,"fresh","spawned",1
"2011-11-23","female",610,FALSE,"non fresh","spawned",1
"2011-10-27","male",620,FALSE,"non fresh",NA,2
"2011-10-20","male",625,FALSE,"non fresh",NA,1
"2011-10-27","male",625,FALSE,"fresh",NA,1
"2014-11-11","male",640,FALSE,"non fresh",NA,1
"2019-10-29","female",645,FALSE,"non fresh","spawned",1
"2015-11-10","male",650,FALSE,"fresh",NA,1
"2013-09-17","male",665,FALSE,"fresh",NA,1
"2011-11-23","male",680,FALSE,"fresh",NA,1
"2019-11-19","female",691,FALSE,"fresh","spawned",1
"2015-12-30","male",710,TRUE,"non fresh",NA,1
"2014-11-19","female",720,FALSE,"fresh","spawned",1
"2015-12-02","female",720,FALSE,"non fresh","spawned",1
"2013-11-26","female",725,FALSE,"non fresh","spawned",1
"2013-10-29","female",730,FALSE,"non fresh","spawned",1
"2013-12-18","female",730,FALSE,"non fresh","spawned",1
"2014-11-11","female",730,FALSE,"non fresh","spawned",1
"2013-11-05","male",730,FALSE,"fresh",NA,1
"2014-12-01","female",750,FALSE,"fresh","spawned",1
"2013-11-05","male",765,FALSE,"fresh",NA,1
"2013-11-05","female",775,FALSE,"fresh","spawned",1
"2013-11-13","female",775,FALSE,"non fresh","spawned",1
"2013-11-13","female",780,FALSE,"non fresh","spawned",1
"2013-11-13","female",800,FALSE,"non fresh","spawned",1
"2014-11-19","female",800,FALSE,"non fresh","spawned",1
"2014-11-24","female",800,FALSE,"non fresh","spawned",1
"2013-11-05","female",805,FALSE,"non fresh","spawned",1
"2014-11-04","female",810,FALSE,"fresh","spawned",1
"2013-10-29","male",810,FALSE,"non fresh",NA,1
"2013-11-13","male",815,FALSE,"fresh",NA,1
"2011-10-27","female",820,FALSE,"fresh","spawned",1
"2016-11-15","female",820,FALSE,"fresh","spawned",1
"2013-10-22","male",820,FALSE,"fresh",NA,1
"2019-11-13","female",820,TRUE,"fresh","spawned",1
"2020-11-23","female",822,FALSE,"non fresh","spawned",1
"2011-10-27","male",825,FALSE,"fresh",NA,1
"2013-11-19","male",830,FALSE,"non fresh",NA,1
"2013-10-29","male",835,FALSE,"fresh",NA,1
"2011-10-20","male",840,FALSE,"non fresh",NA,1
"2011-11-23","male",850,FALSE,"fresh",NA,1
"2013-10-29","male",850,FALSE,"non fresh",NA,1
"2013-11-13","male",850,FALSE,"fresh",NA,1
"2011-10-27","male",860,FALSE,"fresh",NA,1
"2013-11-13","male",860,FALSE,"non fresh",NA,1
"2014-11-19","female",865,FALSE,"fresh","spawned",1
"2013-11-13","male",870,FALSE,"fresh",NA,1
"2013-11-05","male",875,FALSE,"non fresh",NA,1
"2011-11-23","female",880,FALSE,"non fresh","spawned",1
"2014-11-11","female",880,FALSE,"non fresh","spawned",1
"2014-11-24","female",880,FALSE,"non fresh","spawned",1
"2016-11-01","male",880,FALSE,"fresh",NA,1
"2013-11-13","male",885,FALSE,"fresh",NA,1
"2014-11-19","female",885,TRUE,"fresh","spawned",1
"2011-11-23","female",890,FALSE,"fresh","spawned",1
"2014-11-19","female",890,FALSE,"fresh","spawned",1
"2014-11-19","female",890,FALSE,"non fresh","spawned",2
"2013-11-13","male",890,FALSE,"non fresh",NA,1
"2013-11-19","male",890,FALSE,"fresh",NA,1
"2014-11-19","male",890,FALSE,"non fresh",NA,1
"2014-11-04","female",895,FALSE,"fresh","spawned",1
"2014-11-11","female",900,FALSE,"fresh","spawned",1
"2013-10-22","male",900,FALSE,"fresh",NA,1
"2011-10-27","male",920,FALSE,"non fresh",NA,1
"2014-11-11","male",920,FALSE,"non fresh",NA,1
"2013-10-22","male",925,FALSE,"fresh",NA,1
"2013-11-05","male",930,FALSE,"non fresh",NA,1
"2014-11-11","male",930,FALSE,"non fresh",NA,1
"2014-11-04","male",940,FALSE,"non fresh",NA,1
"2015-12-02","male",950,FALSE,"non fresh",NA,1
"2014-11-11","male",975,FALSE,"fresh",NA,1
"2014-11-04","male",1000,FALSE,"non fresh",NA,1
"2013-11-13","male",1020,FALSE,"non fresh",NA,1
"2014-12-01","male",1090,FALSE,"fresh",NA,1
"2014-11-11","male",1100,FALSE,"fresh",NA,1
"2016-11-15","female",570,FALSE,"non fresh","spawned",1
"2011-10-20","male",592,TRUE,"fresh",NA,1
"2014-11-11","male",640,FALSE,"fresh",NA,1
"2013-10-01","female",660,TRUE,"fresh","unspawned",1
"2013-12-18","female",715,TRUE,"fresh","spawned",1
"2015-11-10","male",740,TRUE,"fresh",NA,1
"2013-11-13","female",745,FALSE,"non fresh","spawned",1
"2011-12-08","female",750,FALSE,"fresh","spawned",1
"2013-11-05","female",760,FALSE,"fresh","spawned",1
"2013-11-13","female",760,FALSE,"non fresh","spawned",1
"2013-11-13","female",765,FALSE,"fresh","spawned",1
"2011-10-20","male",790,FALSE,"non fresh",NA,1
"2013-11-13","male",790,FALSE,"fresh",NA,1
"2011-12-08","female",796,FALSE,"fresh","spawned",1
"2014-10-28","female",860,FALSE,"fresh","spawned",1
"2014-11-11","male",860,FALSE,"non fresh",NA,1
"2015-11-10","male",890,FALSE,"non fresh",NA,1
"2011-10-20","male",900,FALSE,"non fresh",NA,1
"2013-12-04","male",910,FALSE,"fresh",NA,1
"2013-11-13","male",945,FALSE,"non fresh",NA,1
"2014-12-08","male",990,FALSE,"non fresh",NA,1
"2014-11-24","male",1060,FALSE,"non fresh",NA,1
"2011-11-10","male",500,TRUE,"fresh",NA,1
"2015-11-10","male",585,FALSE,"fresh",NA,1
"2009-11-13","female",619,NA,NA,NA,1
"2015-11-19","male",680,FALSE,"fresh",NA,1
"2015-11-19","male",705,TRUE,"non fresh",NA,1
"2013-11-26","female",730,FALSE,"non fresh","spawned",1
"2013-10-29","male",750,FALSE,"non fresh",NA,1
"2009-10-23","female",750,NA,NA,NA,1
"2013-10-29","female",765,FALSE,"fresh","spawned",1
"2013-11-19","female",775,FALSE,"non fresh","spawned",1
"2020-10-28","male",781,TRUE,"fresh","unspawned",1
"2014-11-04","female",785,FALSE,"non fresh","spawned",1
"2009-11-25","female",795,NA,NA,NA,1
"2013-10-29","female",800,FALSE,"fresh","spawned",1
"2020-10-28","male",815,FALSE,"fresh","unspawned",1
"2009-11-25","female",825,NA,NA,NA,1
"2013-10-29","male",830,FALSE,"non fresh",NA,1
"2011-11-23","male",875,FALSE,"non fresh",NA,1
"2013-10-29","male",880,FALSE,"non fresh",NA,1
"2013-10-29","male",920,FALSE,"non fresh",NA,1
"2013-11-19","male",925,FALSE,"non fresh",NA,1
"2014-11-04","female",930,TRUE,"fresh","unspawned",1
"2011-11-17","male",950,FALSE,"non fresh",NA,1
"2009-10-08","male",960,NA,NA,NA,1
"2009-11-19","male",1130,NA,NA,NA,1
"2013-10-29","male",625,FALSE,"non fresh",NA,1
"2016-11-01","male",645,FALSE,"non fresh",NA,1
"2013-11-13","male",680,FALSE,"non fresh",NA,1
"2013-11-19","male",690,FALSE,"non fresh",NA,1
"2014-10-14","female",715,TRUE,"non fresh","spawned",1
"2013-11-19","female",760,FALSE,"fresh","spawned",1
"2014-11-24","female",790,FALSE,"fresh","spawned",1
"2013-11-05","female",795,FALSE,"fresh","spawned",1
"2013-11-13","female",830,FALSE,"fresh","spawned",1
"2013-10-29","female",860,TRUE,"fresh","spawned",1
"2020-11-04","male",880,FALSE,"fresh","unspawned",1
"2011-10-27","male",540,FALSE,"non fresh",NA,1
"2015-12-02","male",540,FALSE,"fresh",NA,1
"2015-12-02","male",625,TRUE,"fresh",NA,1
"2011-10-27","male",660,FALSE,"non fresh",NA,1
"2015-12-08","female",690,FALSE,"non fresh","spawned",1
"2013-10-29","female",770,FALSE,"fresh","spawned",1
"2011-11-17","male",590,FALSE,"fresh",NA,1
"2011-11-17","male",640,FALSE,"fresh",NA,1
"2011-11-17","female",650,FALSE,"fresh","spawned",1
"2011-10-27","male",650,FALSE,"non fresh",NA,1
"2013-11-05","male",650,FALSE,"non fresh",NA,1
"2016-11-01","female",765,FALSE,"fresh","spawned",1
"2019-11-26","female",765,TRUE,"fresh","spawned",1
"2019-10-29","female",776,FALSE,"fresh","spawned",1
"2013-11-05","male",780,FALSE,"non fresh",NA,1
"2014-12-08","female",785,FALSE,"non fresh","spawned",1
"2013-11-05","female",790,FALSE,"fresh","spawned",1
"2013-12-04","female",805,FALSE,"fresh","spawned",1
"2013-11-05","female",820,FALSE,"non fresh","spawned",1
"2011-11-17","male",840,FALSE,"fresh",NA,1
"2011-10-27","male",850,FALSE,"non fresh",NA,1
"2014-11-04","female",860,FALSE,"non fresh","spawned",1
"2020-11-23","female",878,FALSE,"fresh","spawned",1
"2013-11-05","female",880,FALSE,"non fresh","spawned",1
"2013-10-22","male",880,FALSE,"fresh",NA,1
"2011-10-27","female",900,FALSE,"non fresh","spawned",1
"2014-11-24","female",900,FALSE,"fresh","spawned",1
"2013-10-29","male",930,FALSE,"fresh",NA,1
"2014-10-14","male",940,FALSE,"fresh",NA,1
"2014-11-04","female",960,FALSE,"fresh","spawned",1
"2013-11-05","male",1000,FALSE,"non fresh",NA,1
"2014-11-18","male",555,FALSE,"fresh",NA,1
"2016-10-27","male",570,FALSE,"non fresh",NA,1
"2015-11-19","female",720,FALSE,"non fresh","spawned",1
"2016-11-07","female",720,FALSE,"non fresh","spawned",1
"2013-10-15","female",730,TRUE,"non fresh","spawned",1
"2011-10-13","female",765,TRUE,"non fresh","spawned",1
"2013-10-29","male",770,FALSE,"non fresh",NA,1
"2014-11-18","female",780,FALSE,"non fresh","spawned",1
"2013-10-22","female",785,FALSE,"fresh","spawned",1
"2014-11-24","female",790,FALSE,"fresh","spawned",1
"2015-11-19","male",795,FALSE,"non fresh",NA,1
"2013-11-26","female",800,FALSE,"fresh","spawned",1
"2014-11-24","female",810,FALSE,"non fresh","spawned",1
"2011-10-13","male",815,TRUE,"non fresh",NA,1
"2013-10-22","female",820,FALSE,"fresh","spawned",1
"2014-10-20","female",840,TRUE,"non fresh","unspawned",1
"2014-11-24","male",845,FALSE,"non fresh",NA,1
"2014-11-04","female",885,FALSE,"non fresh","spawned",1
"2014-11-18","female",915,FALSE,"non fresh","spawned",1
"2014-11-24","female",920,FALSE,"non fresh","spawned",1
"2016-11-07","male",925,FALSE,"non fresh",NA,1
"2014-11-18","female",935,FALSE,"fresh","spawned",1
"2014-11-11","female",940,FALSE,"non fresh","spawned",1
"2014-11-24","female",940,FALSE,"non fresh","spawned",1
"2015-11-10","male",1200,FALSE,"non fresh",NA,1
"2014-11-11","male",560,FALSE,"non fresh",NA,1
"2014-11-04","male",660,FALSE,"non fresh",NA,1
"2014-11-11","female",695,FALSE,"fresh","spawned",1
"2014-11-11","female",805,TRUE,"fresh","spawned",1
"2014-11-11","female",825,FALSE,"non fresh","spawned",1
"2013-11-05","female",840,FALSE,"fresh","spawned",1
"2014-11-11","female",850,FALSE,"fresh","spawned",1
"2014-10-06","female",870,FALSE,"fresh","unspawned",1
"2014-11-11","female",905,FALSE,"non fresh","spawned",1
"2014-11-11","male",970,FALSE,"fresh",NA,1
"2014-11-11","male",1060,FALSE,"non fresh",NA,1
"2015-11-19","male",545,TRUE,"fresh",NA,1
"2013-11-26","male",560,FALSE,"fresh",NA,1
"2013-11-13","male",580,FALSE,"non fresh",NA,1
"2011-10-27","male",590,FALSE,"non fresh",NA,1
"2011-11-03","male",640,FALSE,"non fresh",NA,1
"2014-11-18","male",640,TRUE,"non fresh",NA,1
"2013-11-13","male",655,FALSE,"non fresh",NA,1
"2015-10-28","female",660,FALSE,"fresh","unspawned",1
"2014-12-01","female",725,FALSE,"non fresh","spawned",1
"2013-11-19","female",760,FALSE,"non fresh","spawned",1
"2013-11-19","male",770,FALSE,"fresh",NA,1
"2013-12-04","male",790,FALSE,"fresh",NA,1
"2013-11-05","female",800,FALSE,"fresh","spawned",1
"2011-11-23","male",800,FALSE,"non fresh",NA,1
"2015-11-19","male",805,FALSE,"fresh",NA,1
"2013-11-13","female",810,FALSE,"non fresh","spawned",1
"2014-12-01","male",810,FALSE,"non fresh",NA,1
"2013-10-08","male",820,FALSE,"fresh",NA,1
"2013-11-19","male",820,FALSE,"non fresh",NA,1
"2013-10-29","male",820,TRUE,"fresh",NA,1
"2013-10-22","male",840,FALSE,"fresh",NA,1
"2013-11-05","female",850,FALSE,"non fresh","spawned",1
"2013-10-15","male",850,TRUE,"non fresh",NA,1
"2013-11-05","male",865,FALSE,"fresh",NA,1
"2013-11-05","male",870,FALSE,"non fresh",NA,1
"2013-11-13","male",870,FALSE,"fresh",NA,1
"2016-11-15","male",870,FALSE,"non fresh",NA,1
"2015-11-19","male",880,FALSE,"fresh",NA,1
"2014-11-18","female",890,FALSE,"non fresh","spawned",1
"2013-11-13","male",890,FALSE,"fresh",NA,1
"2013-11-13","male",895,FALSE,"non fresh",NA,1
"2013-10-29","male",900,FALSE,"fresh",NA,1
"2014-11-04","male",915,FALSE,"fresh",NA,1
"2013-11-19","male",920,FALSE,"fresh",NA,1
"2011-10-13","male",925,FALSE,"non fresh",NA,1
"2014-11-18","female",940,FALSE,"fresh","spawned",1
"2011-12-08","male",955,FALSE,"non fresh",NA,1
"2014-11-11","female",960,FALSE,"non fresh","unspawned",1
"2013-11-13","male",970,FALSE,"non fresh",NA,1
"2014-11-04","male",995,FALSE,"non fresh",NA,1
"2014-11-18","male",995,FALSE,"fresh",NA,1
"2011-11-03","male",1000,FALSE,"non fresh",NA,1
"2014-11-11","male",1030,FALSE,"non fresh",NA,1
"2015-11-19","male",1035,FALSE,"non fresh",NA,1
"2011-11-10","male",665,FALSE,"fresh",NA,1
"2014-11-18","male",715,FALSE,"fresh",NA,1
"2014-11-18","female",755,FALSE,"non fresh","spawned",1
"2013-10-15","male",760,FALSE,"fresh",NA,1
"2020-11-23","female",761,FALSE,"fresh","spawned",1
"2014-11-18","female",770,FALSE,"non fresh","spawned",1
"2013-11-13","female",780,FALSE,"non fresh","spawned",1
"2021-12-09","female",795,TRUE,"fresh","spawned",1
"2014-11-18","male",830,FALSE,"non fresh",NA,1
"2014-11-18","female",830,TRUE,"non fresh","spawned",1
"2013-10-29","male",870,FALSE,"non fresh",NA,1
"2013-10-15","male",875,FALSE,"fresh",NA,1
"2014-11-18","male",955,FALSE,"non fresh",NA,1
"2014-10-28","male",1005,FALSE,"non fresh",NA,1
"2011-11-17","female",680,FALSE,"non fresh","spawned",1
"2011-11-23","male",720,FALSE,"fresh",NA,1
"2011-11-17","female",770,TRUE,"non fresh","spawned",1
"2011-11-23","female",790,FALSE,"fresh","spawned",1
"2011-10-20","male",810,FALSE,"fresh",NA,1
"2011-11-23","male",810,FALSE,"fresh",NA,1
"2016-11-01","female",815,FALSE,"fresh","spawned",1
"2013-10-29","male",830,FALSE,"non fresh",NA,1
"2011-11-23","male",850,FALSE,"fresh",NA,1
"2011-11-23","male",870,TRUE,"fresh",NA,1
"2013-11-13","male",890,FALSE,"fresh",NA,1
"2011-10-27","male",610,FALSE,"fresh",NA,1
"2011-11-23","male",640,FALSE,"non fresh",NA,1
"2011-11-23","male",670,FALSE,"non fresh",NA,1
"2020-11-23","male",755,FALSE,"non fresh","unspawned",1
"2014-11-11","female",810,FALSE,"non fresh","spawned",1
"2013-11-05","female",815,FALSE,"fresh","spawned",1
"2020-11-23","female",826,FALSE,"fresh","spawned",1
"2014-11-04","male",830,FALSE,"fresh",NA,1
"2013-10-15","male",870,FALSE,"non fresh",NA,1
"2011-11-03","male",945,FALSE,"fresh",NA,1
"2013-10-29","male",950,FALSE,"non fresh",NA,1
"2014-11-04","male",960,FALSE,"fresh",NA,2
"2015-11-19","male",520,NA,"non fresh",NA,1
"2015-11-19","female",550,FALSE,"non fresh","spawned",1
"2014-11-11","male",560,TRUE,"non fresh",NA,1
"2015-11-19","male",570,TRUE,"non fresh",NA,1
"2015-12-02","male",590,TRUE,"non fresh",NA,1
"2013-11-13","male",595,FALSE,"non fresh",NA,1
"2015-12-02","female",610,FALSE,"fresh","spawned",1
"2013-10-29","male",630,TRUE,"fresh",NA,1
"2011-11-23","male",650,FALSE,"non fresh",NA,1
"2014-10-27","male",655,FALSE,"non fresh",NA,1
"2013-11-13","female",735,FALSE,"fresh","spawned",1
"2015-11-19","female",750,FALSE,"non fresh","spawned",1
"2014-11-11","female",760,TRUE,"non fresh","unspawned",1
"2013-11-05","female",765,FALSE,"non fresh","spawned",1
"2013-11-19","female",780,TRUE,"non fresh","spawned",1
"2013-11-05","female",820,FALSE,"non fresh","spawned",1
"2015-12-02","male",820,FALSE,"non fresh",NA,1
"2014-09-29","female",820,TRUE,"fresh","spawned",1
"2013-11-05","male",835,FALSE,"non fresh",NA,1
"2013-11-13","female",845,FALSE,"fresh","spawned",1
"2012-01-12","male",850,TRUE,"fresh",NA,1
"2016-11-01","female",855,FALSE,"fresh","spawned",1
"2014-11-11","female",860,FALSE,"fresh","spawned",1
"2014-10-27","female",860,FALSE,"fresh","unspawned",1
"2015-12-02","male",870,FALSE,"non fresh",NA,1
"2009-11-13","female",870,NA,NA,NA,1
"2014-11-11","female",875,FALSE,"non fresh","unspawned",1
"2013-11-05","male",880,FALSE,"non fresh",NA,1
"2013-11-13","male",880,FALSE,"non fresh",NA,1
"2009-12-17","female",885,NA,NA,NA,1
"2021-11-10","male",910,FALSE,"non fresh","unspawned",1
"2013-11-19","male",920,FALSE,"non fresh",NA,1
"2014-11-11","female",920,TRUE,"non fresh","unspawned",1
"2014-11-11","female",945,FALSE,"non fresh","spawned",1
"2014-11-11","male",985,FALSE,"non fresh",NA,1
"2013-11-05","male",990,FALSE,"non fresh",NA,1
"2021-11-17","male",1010,FALSE,"non fresh","unspawned",1
"2013-11-13","male",1040,FALSE,"fresh",NA,1
"2021-12-09","male",609,FALSE,"non fresh","spawned",1
"2015-11-19","female",610,FALSE,"fresh","spawned",1
"2015-11-19","female",615,FALSE,"fresh","spawned",1
"2013-11-13","male",630,FALSE,"non fresh",NA,1
"2013-10-29","male",670,FALSE,"non fresh",NA,1
"2013-11-05","male",675,FALSE,"fresh",NA,1
"2013-11-19","female",695,FALSE,"fresh","spawned",1
"2013-11-13","male",695,FALSE,"non fresh",NA,1
"2013-11-13","male",700,FALSE,"non fresh",NA,1
"2013-11-19","female",720,FALSE,"non fresh","spawned",1
"2015-11-19","male",720,FALSE,"fresh",NA,1
"2013-11-05","female",730,FALSE,"non fresh","spawned",1
"2013-11-05","female",735,FALSE,"fresh","spawned",1
"2013-11-05","female",740,FALSE,"non fresh","spawned",1
"2013-11-13","female",745,FALSE,"non fresh","spawned",1
"2020-11-09","male",745,FALSE,"fresh","unspawned",1
"2013-11-13","male",745,FALSE,"non fresh",NA,1
"2013-11-13","female",750,FALSE,"non fresh","spawned",2
"2013-11-13","female",760,FALSE,"fresh","spawned",1
"2013-11-13","female",760,FALSE,"non fresh","spawned",1
"2013-10-15","female",775,TRUE,"non fresh","spawned",1
"2021-12-09","female",776,FALSE,"non fresh","spawned",1
"2013-11-05","female",780,TRUE,"fresh","spawned",1
"2013-11-13","female",790,FALSE,"non fresh","spawned",2
"2013-11-05","female",800,FALSE,"non fresh","spawned",1
"2013-11-13","female",800,FALSE,"non fresh","spawned",1
"2013-11-19","female",800,FALSE,"fresh","spawned",1
"2013-11-13","male",805,TRUE,"non fresh",NA,1
"2013-11-13","male",815,FALSE,"fresh",NA,1
"2015-11-19","male",815,FALSE,"non fresh",NA,1
"2013-10-15","male",815,TRUE,"fresh",NA,1
"2013-11-05","female",820,FALSE,"non fresh","spawned",1
"2013-11-13","female",825,FALSE,"non fresh","spawned",1
"2013-11-13","female",830,FALSE,"fresh","spawned",1
"2013-11-13","male",830,FALSE,"fresh",NA,1
"2015-11-19","male",830,FALSE,"non fresh",NA,1
"2013-12-18","female",830,TRUE,"non fresh","spawned",1
"2013-11-05","female",840,FALSE,"non fresh","spawned",1
"2013-11-13","female",840,FALSE,"non fresh","spawned",1
"2013-11-05","male",840,FALSE,"non fresh",NA,1
"2015-11-19","male",840,FALSE,"non fresh",NA,1
"2013-10-29","female",855,FALSE,"non fresh","spawned",1
"2013-10-15","male",855,FALSE,"fresh",NA,1
"2013-10-22","male",855,FALSE,"fresh",NA,1
"2013-10-22","male",860,FALSE,"non fresh",NA,1
"2013-11-13","female",870,FALSE,"fresh","spawned",1
"2013-11-13","female",870,FALSE,"non fresh","spawned",1
"2013-10-29","female",870,FALSE,"non fresh","unspawned",1
"2013-11-19","male",870,TRUE,"non fresh",NA,1
"2013-10-22","male",880,FALSE,"fresh",NA,1
"2014-10-28","male",880,TRUE,"fresh",NA,1
"2013-11-05","male",885,FALSE,"non fresh",NA,1
"2013-11-13","male",890,FALSE,"non fresh",NA,1
"2013-10-29","male",900,FALSE,"non fresh",NA,1
"2013-11-13","male",920,FALSE,"fresh",NA,1
"2013-10-22","male",925,FALSE,"fresh",NA,1
"2013-10-29","male",930,FALSE,"non fresh",NA,1
"2011-10-13","male",935,FALSE,"non fresh",NA,1
"2013-10-22","male",950,FALSE,"fresh",NA,1
"2014-11-04","male",950,FALSE,"non fresh",NA,1
"2014-10-27","male",970,FALSE,"non fresh",NA,1
"2021-10-27","male",1015,FALSE,"non fresh","spawned",1
"2013-11-26","male",1110,FALSE,"fresh",NA,1
"2015-11-19","male",500,FALSE,"fresh",NA,1
"2019-11-04","male",565,TRUE,"non fresh",NA,1
"2011-10-27","male",585,TRUE,"non fresh",NA,1
"2015-11-10","male",590,TRUE,"fresh",NA,1
"2014-12-01","male",600,FALSE,"fresh",NA,1
"2011-11-23","female",610,FALSE,"fresh","spawned",1
"2011-10-27","male",610,FALSE,"non fresh",NA,2
"2011-11-03","male",625,FALSE,"non fresh",NA,1
"2011-11-10","male",645,FALSE,"non fresh",NA,1
"2015-11-19","female",650,TRUE,"non fresh","spawned",1
"2011-11-10","male",660,FALSE,"fresh",NA,1
"2016-11-01","female",690,FALSE,"non fresh","spawned",1
"2011-10-27","male",695,FALSE,"non fresh",NA,1
"2014-12-08","male",700,FALSE,"fresh",NA,1
"2019-10-29","female",705,TRUE,"fresh","spawned",1
"2011-11-17","female",720,FALSE,"non fresh","spawned",1
"2015-11-10","female",730,TRUE,"fresh","unspawned",1
"2019-11-13","female",766,FALSE,"non fresh","spawned",1
"2013-11-19","female",770,FALSE,"non fresh","spawned",1
"2014-11-24","male",770,FALSE,"fresh",NA,1
"2019-11-19","female",781,FALSE,"fresh","spawned",1
"2011-12-01","female",785,FALSE,"fresh","spawned",1
"2013-10-22","male",785,FALSE,"fresh",NA,1
"2013-10-15","male",785,TRUE,"fresh",NA,1
"2013-12-31","female",790,FALSE,"fresh","spawned",1
"2013-11-13","female",800,FALSE,"non fresh","spawned",1
"2011-11-23","male",800,FALSE,"non fresh",NA,1
"2020-11-23","female",806,FALSE,"fresh","spawned",1
"2011-11-23","female",810,FALSE,"non fresh","spawned",1
"2011-12-01","female",815,FALSE,"non fresh","spawned",1
"2013-11-26","male",825,FALSE,"fresh",NA,1
"2011-11-03","male",850,FALSE,"non fresh",NA,1
"2013-10-29","female",860,FALSE,"non fresh","spawned",1
"2013-11-13","female",860,FALSE,"fresh","spawned",1
"2014-12-01","male",860,FALSE,"fresh",NA,1
"2016-11-01","male",860,FALSE,"fresh",NA,1
"2013-10-22","male",870,FALSE,"fresh",NA,1
"2011-11-23","female",880,FALSE,"non fresh","spawned",1
"2014-12-01","female",880,FALSE,"non fresh","spawned",1
"2013-11-26","female",890,FALSE,"fresh","spawned",1
"2013-10-15","male",890,FALSE,"non fresh",NA,1
"2014-11-04","female",900,FALSE,"non fresh","spawned",1
"2011-11-03","male",900,FALSE,"fresh",NA,1
"2013-10-29","female",905,FALSE,"non fresh","unspawned",1
"2011-12-15","male",915,FALSE,"non fresh",NA,1
"2013-11-05","male",930,FALSE,"non fresh",NA,1
"2013-11-19","female",940,TRUE,"fresh","spawned",1
"2011-12-22","female",945,FALSE,"non fresh","spawned",1
"2014-12-01","male",945,FALSE,"non fresh",NA,1
"2013-10-29","male",950,FALSE,"non fresh",NA,1
"2020-11-09","male",955,FALSE,"fresh","unspawned",1
"2013-12-04","male",980,FALSE,"fresh",NA,1
"2014-10-27","male",1030,FALSE,"fresh",NA,1
"2014-11-18","male",575,FALSE,"fresh",NA,1
"2011-12-01","female",590,FALSE,"non fresh","spawned",1
"2014-11-11","male",620,FALSE,"non fresh",NA,1
"2014-11-18","male",625,FALSE,"non fresh",NA,1
"2015-11-19","male",640,FALSE,"fresh",NA,1
"2014-11-18","male",645,TRUE,"fresh",NA,1
"2011-11-03","male",650,FALSE,"non fresh",NA,1
"2014-11-18","male",665,FALSE,"non fresh",NA,1
"2015-12-02","female",720,FALSE,"non fresh","spawned",1
"2013-11-19","female",730,FALSE,"non fresh","spawned",1
"2011-12-08","male",730,TRUE,"non fresh",NA,1
"2014-11-18","female",735,FALSE,"fresh","spawned",1
"2011-11-23","female",745,FALSE,"non fresh","spawned",1
"2013-11-05","female",755,FALSE,"fresh","spawned",1
"2013-11-26","female",765,FALSE,"fresh","spawned",1
"2013-11-14","female",770,FALSE,"non fresh","spawned",1
"2014-11-18","female",780,FALSE,"fresh","spawned",1
"2011-11-23","female",790,FALSE,"fresh","spawned",1
"2013-11-14","female",800,FALSE,"non fresh","spawned",1
"2020-11-19","male",800,TRUE,"fresh","unspawned",1
"2013-11-05","male",805,FALSE,"fresh",NA,1
"2013-11-14","female",810,FALSE,"non fresh","spawned",1
"2014-11-18","female",820,FALSE,"non fresh","spawned",1
"2015-12-02","female",825,FALSE,"non fresh","spawned",1
"2013-11-14","male",825,FALSE,"non fresh",NA,1
"2013-10-22","male",830,FALSE,"fresh",NA,1
